track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1wv76JKLy8fgpIa4n6JuMa,This Time (Original Movie Soundtrack),24fEOzlKhgSNLIcy9NdmwH,James Reid,3QfF6wHIC96HGQ4RzbvEKN,294208,2016-04-25,0,0.552,0.491,7,-7.776,1,0.0306,0.687,0.0,0.139,0.222,126.064
3mxCsKcdT7SdnsOt8Wyyvs,Someday We'll Know,2LJxr7Pt3JnP60eLxwbDOu,Mandy Moore,59x7BHrvxGBODnyZmXSheA,222480,2002-11-04,14,0.556,0.59,1,-5.608,0,0.0313,0.361,0.0,0.12,0.272,107.878
7of1slAJIWrXxP8ikAHxje,Miss You,0lzV2CiahHRiGd6qpADtPS,James Hersey,6QT2knKzexAVm4WAnn0q3J,206099,2017-05-05,0,0.88,0.605,5,-7.639,0,0.0531,0.104,0.00488,0.106,0.626,120.017
6ObpR8ek44tvWefQRcSo8K,Calling All My Lovelies,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,4PgleR09JVnm3zY1fW3XBA,250080,2016-11-17,61,0.662,0.705,1,-6.56,0,0.0399,0.0392,2.38e-06,0.105,0.865,159.996
1ejtHfSXQwvaAU7F82FXww,Lost Stars,4bYPcJP5jwMhSivRcqie2n,Adam Levine,4KXLjIEas8MTwwX3xpmAdC,267853,2015-05-18,60,0.494,0.582,0,-4.769,1,0.0266,0.102,0.0,0.0798,0.416,82.025
1qoXYfWILyuN0EatImGlma,"Nothing's Gonna Stop Us Now - From ""Crazy Beautiful You""",62WbvkXqQGvXQvw74GU3kQ,Morissette,2FDaAHJmC2h9G29zQG6mvc,258014,2015-01-01,60,0.528,0.603,6,-5.883,1,0.0296,0.216,0.0,0.304,0.482,185.998
2jyjhRf6DVbMPU5zxagN2h,Let Her Go,0gadJ2b9A4SKsB1RFkBb66,Passenger,0kjXSwSLVipUi4lSEeF0yl,252866,2012,1,0.509,0.538,7,-7.335,1,0.0572,0.385,0.0,0.104,0.244,75.089
5jx8tCxiO0uIbo2uNia23K,The One That Got Away - Acoustic,6jJ0s89eD6GaHleKKya26X,Katy Perry,5BvgP623rtvlc0HDcpzquz,259040,2012-03-12,68,0.714,0.434,4,-11.542,1,0.0396,0.697,0.0,0.0919,0.352,123.942
628A1ThsViFrgjqgRAy4aa,Diwata,5mNum7eUoqWS6NBo91NYHP,Abra,4Pz8kSuNnVrUbZheowq81B,277240,2013-12-01,0,0.72,0.837,1,-7.264,1,0.0359,0.49,0.0,0.208,0.917,92.025
6MrDG2mrajvQqZBavSJbP6,Sometimes Love Just Ain't Enough,0AuZVHIr5WSEBbBLZwWwWc,Charice,17kz4UZad2W3lzeYMx1fBW,267306,2013-01-01,55,0.414,0.26,10,-10.76,1,0.035,0.737,0.0,0.0828,0.17,83.652
6Gn02ZC8juXwQ10Xk7ACXx,The Reason,2MqhkhX4npxDZ62ObR5ELO,Hoobastank,2NpfPQ6AQn50AZpPP412uU,232800,2004-04-27,0,0.474,0.659,4,-4.667,1,0.0292,0.0125,0.0,0.154,0.075,82.957
1HYzRuWjmS9LXCkdVHi25K,Stay With Me,6jV25rzTKQ2zMgrqHha1V5,CHANYEOL,6Pr1DaOWfT6hEewhZMRyqg,192441,2016-12-03,73,0.558,0.526,0,-4.686,0,0.033,0.431,0.0,0.126,0.202,124.709
3vsNteZn6E5qBSSBO78W7b,You're Beautiful,7KMqksf0UMdyA0UCf4R3ux,James Blunt,31p2S8NRI7kVdEZAMkGONK,213000,2004-11-01,57,0.674,0.547,0,-7.316,0,0.0276,0.625,1.54e-05,0.0927,0.423,81.997
5hTpBe8h35rJ67eAWHQsJx,Caroline,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,3lajefIuUk4SfzqVBSJy8p,209640,2017-07-28,74,0.94,0.335,5,-10.179,0,0.505,0.17,0.0,0.262,0.707,120.04
3AJwUDP919kvQ9QcozQPxg,Yellow,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,6ZG5lRT77aJ3btmArcykra,266773,2000-07-10,90,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372
5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,0zOcE3mg9nS6l3yxt1Y0bK,The Fray,1IM3GwptCGYjRkzCBolyFK,262533,2005-09-13,80,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035
1yNyoWWWikbLhwIGWjZuDW,All Night,7gAppWoH7pcYmphCVTXkzs,The Vamps,4IKqYStmGY9UyG9RP1CA2Q,197793,2016-10-14,0,0.563,0.775,8,-6.433,1,0.0366,0.00251,0.0,0.326,0.458,144.945
1CUVN2kn7mW5FjkqXTR2W1,Perfect Strangers,1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,163nFrWkhj8FwiwJ11Gu93,196613,2016-06-03,0,0.742,0.819,1,-5.307,1,0.0487,0.372,0.0,0.277,0.709,117.986
3TRFq09DUgYj1mug6RRqJW,Lot to Learn,787bCXOIvGeBw0Bc4kEjhD,Luke Christopher,6dgQDrfjCOe7E8ruh1ruWa,248337,2015-09-11,60,0.405,0.846,6,-3.57,1,0.195,0.0948,0.0,0.0666,0.602,82.232
5GFDrUTLGJix84sNhjCG0g,Caroline,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,2RnntA0TeD1mVGMxxbOPms,209746,2016-08-26,0,0.945,0.394,10,-8.571,1,0.492,0.303,0.0,0.131,0.743,120.058
43jBqV3j3Xi1g6wO0bhIMd,Now and Later,6d47Z08T4snK50HgTEHo5Z,Sage The Gemini,3fi4zQJmsXI2Hw2pl89aTh,193181,2016-10-14,55,0.781,0.57,11,-5.874,0,0.188,0.273,0.0,0.196,0.858,107.059
0FuTx2s3YH1ppmtiM6l0zI,September Song,4kYGAK2zu9EAomwj3hXkXy,JP Cooper,4PtHrEv5SyIVsdbMKi6Vkg,220290,2016-09-16,0,0.623,0.654,0,-5.675,0,0.0372,0.0545,0.0,0.0838,0.401,95.921
3lBRNqXjPp2j3JMTCXDTNO,Best Thing I Never Had,6vWDO969PvNqNYHIOW5v0m,Beyoncé,1gIC63gC3B7o7FfpPACZQJ,253746,2011-06-24,70,0.546,0.649,6,-4.056,1,0.0324,0.143,1.55e-05,0.0894,0.298,99.05
0mUyMawtxj1CJ76kn9gIZK,Bad Day,7xTcuBOIAAIGDOSvwYFPzk,Daniel Powter,4zhigAhPwqp43XVHBiVeQI,233640,2005-02-22,76,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046
6B6aCxSBsECsulzOkJRxGv,If You're Not The One,11hIqBsGRPztdjBHCSLClX,Daniel Bedingfield,6QCJavotgf93RyAbJXvWlL,257026,2002,60,0.688,0.538,10,-7.608,1,0.0292,0.504,0.0,0.111,0.27,119.998
53QF56cjZA9RTuuMZDrSA6,I Won't Give Up,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,64SChsjQBiEe3aVTFYnW1b,240165,2012-04-13,71,0.483,0.303,4,-10.058,1,0.0429,0.694,0.0,0.115,0.139,133.406
7qiZfU4dY1lWllzX7mPBI3,Shape of You,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,3T4tUhGYeRNVUGevb0wThu,233712,2017-03-03,86,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977
6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,3T4tUhGYeRNVUGevb0wThu,261153,2017-03-03,79,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007
0Zx8khUcEfCFK2AEoIhC92,Don't Leave,2FwJwEswyIUAljqgjNSHgP,Snakehips,6buSUFSCXUIj3DOH3gUoRe,214693,2017-01-06,63,0.657,0.703,1,-3.402,1,0.0753,0.222,0.0,0.256,0.338,122.381
1Slwb6dOYkBlWal1PGtnNg,Thinking out Loud,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,6NoBzYmh5gUusGPCfg0pct,281560,2013,65,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998
1VdZ0vKfR5jneCmWIUAMxK,The A Team,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,0W5GGnapMz0VwemQvJDqa7,258373,2011-09-09,75,0.642,0.289,9,-9.918,1,0.0367,0.669,0.0,0.18,0.407,84.996
6vSwxzO2Qf4BinHSXRwZJe,Tenerife Sea,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,6NoBzYmh5gUusGPCfg0pct,241346,2013,54,0.53,0.346,8,-10.497,1,0.0376,0.697,1.07e-05,0.105,0.359,121.876
0ecAxY4uqROZWKSUaRVCK7,"Hey Crush - From ""Vince & Kath & James""",4KOFxteqSAveWCElBVijTy,Joshua Garcia,3zrmszGcMfAndeIQrW7nY3,137090,2016-12-10,40,0.766,0.517,8,-6.302,1,0.03,0.534,0.0,0.228,0.73,109.054
6c1MgHPPSxYnBCA2PbJEUN,Mahal Ko O Mahal Ako,1mcqfNCReSFxun2vIWvC28,KZ Tandingan,7bFQYXti9mI19n2bCsm8zj,219837,2017-05-23,52,0.69,0.361,5,-6.428,1,0.0376,0.61,4.55e-05,0.139,0.264,147.731
79yCQrawsilxU56g0UifKQ,Akin Ka Na Lang,719ZCUqy59oGckcB1MzVTx,The Company,7CarNUF8F0kgsUEgOWtK0A,198480,2012-09-06,0,0.819,0.396,8,-8.674,1,0.073,0.523,0.0,0.107,0.69,125.034
5zMR44ZH4KVZj4FlhTj3SE,Magbalik,4HOEnLufwAqJ2qoJPVnL01,Callalily,3tIU2WCVDgPwnG4MraWwQ6,325590,2006-07-17,65,0.404,0.556,4,-8.329,1,0.0326,0.359,4.93e-06,0.0964,0.34,159.256
7D4rSZoga8hqJqNOVcPde1,If We Fall in Love,0DnjaQqb436AH1idffI6CQ,Yeng Constantino,20RBKgpWWNoA2xo7CRZfO5,246680,2007-01-19,54,0.568,0.382,5,-9.906,1,0.0285,0.782,1.03e-05,0.0945,0.3,140.085
7gWKGNeHjIDUkNreiYYNdm,Oo,3wbCeEPAW6po7J46netxMT,Up Dharma Down,2XZd988bbXkKBzaVklQbcb,239000,2006-01-01,13,0.583,0.626,11,-7.485,0,0.153,0.465,4.16e-06,0.204,0.6,155.13
6bMSUhAmaAGTb5RTTuzWE3,Simpleng Tao,7HJDRQAfEcFiARVehhM6qD,Gloc 9,4OS6H3C1zimI6QPXA9MXvG,244600,2003-09-01,63,0.753,0.686,1,-5.994,1,0.0409,0.18,0.0153,0.0472,0.962,88.009
0SuG9kyzGRpDqrCWtgD6Lq,Give Me Love,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,02pi98kE0nra0yBqCStzbC,526386,2011-09-09,72,0.526,0.328,1,-9.864,1,0.0461,0.694,0.0,0.112,0.11,116.068
2ORrgw8M0ZbrFlm5cpaKCv,True Colors,6xfqnpe2HnLVUaYXs2F8YS,Anna Kendrick,7M83W7iXqtZ2qjYCOXvgWj,243720,2016-09-16,64,0.29,0.261,4,-9.163,1,0.0277,0.66,0.0,0.155,0.0999,143.598
1lntL1cI2UIWlxjL5QiN8g,The Other,5JZ7CnR6gTvEMKX4g70Amv,Lauv,5UuX5qUN4wL5hMmGom92lu,189333,2015-03-31,0,0.38,0.553,7,-6.621,1,0.0653,0.421,2.63e-06,0.0788,0.384,179.629
6gTJaPuj8DT8RjuDJyBgzP,Don't,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,6NoBzYmh5gUusGPCfg0pct,219840,2013,50,0.806,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.049
50PWlIBU7PlGGwzgN8TiFJ,Million Reasons,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,4JiY4JUvXdEA7UFIbiAyor,205280,2016-10-21,0,0.668,0.449,0,-7.897,1,0.0451,0.477,0.0,0.107,0.154,129.889
13HVjjWUZFaWilh2QUJKsP,Let It Go,4EzkuveR9pLvDVFNx6foYD,James Bay,5BxvswQSGWrBbVCdx6mFGO,260533,2014-12-15,71,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65e-05,0.107,0.246,147.464
0WCEaydwN65cvwaW8aqptF,History,188VINPQh5dyNfLUkevKqf,Olivia Holt,3HjYgeaxg02wO3kvl6wvm5,203992,2016-07-15,0,0.76,0.63,1,-6.752,1,0.0582,0.096,0.0,0.113,0.502,100.977
6A8dnC0xkiuWN4BshmTB2I,Oceans Away,7hOGhpa8RMSuDOWntGIAJt,A R I Z O N A,2FNk380jCQyICbwtkOdEHE,194013,2017-05-19,61,0.617,0.642,8,-8.624,1,0.0334,0.13,0.157,0.0929,0.221,105.885
4kflIGfjdZJW4ot2ioixTB,Someone Like You,4dpARuHxo51G3z768sgnrY,Adele,1azUkThwd2HfUDdeNeT147,285040,2011-01-19,2,0.559,0.33,9,-8.251,1,0.0285,0.892,0.0,0.0975,0.285,135.109
72jbDTw1piOOj770jWNeaG,Paris,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,4JPguzRps3kuWDD5GS6oXr,221506,2017-04-07,74,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99
3SGWp9fJCzgK0WcpcKSQdy,Romantic - NOTD Remix,3zrUX1hQrUB9aXcOiyQLmN,Stanaj,3gXPzsE6ODol7u5etrmwpk,184840,2017-01-27,0,0.746,0.631,8,-7.968,0,0.231,0.218,0.0,0.222,0.342,104.047
5XMkENs3GfeRza8MfVAhjK,Finesse,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,4PgleR09JVnm3zY1fW3XBA,191000,2016-11-17,69,0.741,0.798,5,-5.342,0,0.0718,0.00781,0.0,0.0232,0.939,104.953
0LtVx5vsq9nfpGsWgjUin6,"City Of Stars - From ""La La Land"" Soundtrack",6kXm2YCtdUOpRYNKeKhfue,Ryan Gosling,6T1Ge9jSAJFkZXvYVTXbyW,149720,2016-11-18,0,0.483,0.121,2,-15.133,0,0.0349,0.91,0.0,0.0885,0.419,106.032
1Rt8bwO4rqGvgA1UWM1QXx,New York And Back,2nZ18B9RTjJH56v2NTnNAI,Leanne & Naara,75T0cEfWxbdMZ42zk8EGUc,173277,2017-01-13,49,0.794,0.354,7,-11.632,1,0.0306,0.644,3.68e-06,0.127,0.426,106.03
11bD1JtSjlIgKgZG2134DZ,Chasing Cars,3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,6fb7z9rBdrjzpBTg1R1Bwp,267933,2006-01-01,64,0.563,0.592,9,-4.571,1,0.0276,0.209,5.08e-05,0.132,0.136,104.016
1sXUWdKx03aP9Gmzft58rt,Issues,0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,1FulpD9JiAPbqP2F31pmUP,176346,2017-01-13,0,0.683,0.427,8,-6.827,1,0.0777,0.368,0.0,0.0604,0.426,113.634
4ai7c2BUjNpElhZdZDH7qF,Dahil Sa'Yo,0XOSmu9Qn1agQULUVe0dAK,Inigo Pascual,7dT7OfZcmX7HjE8EBqehEF,211200,2016-10-21,52,0.764,0.894,0,-2.892,1,0.0327,0.227,0.0,0.0906,0.963,99.986
1crSsvtU9wZB15dIQXV2QH,Moving On and Getting Over,0hEurMDQu99nJRq8pTxO14,John Mayer,0jZFu2tihRJ65iYAo0oOtP,265360,2017-04-14,58,0.85,0.461,6,-9.018,0,0.0531,0.591,0.0405,0.0922,0.621,94.037
4g8lRiznlad8Vy4HR1J3B9,A Love To Last A Lifetime,4BNWanhw4AjSXjBm9L1Jzy,Juris,3iYp6l0qLDkLOpAxuTs2Jb,165067,2017-01-12,51,0.64,0.438,9,-7.431,1,0.0278,0.157,0.00134,0.144,0.449,95.913
0oiCeOPwm4zhwfyIpAE37y,Love on the Weekend,0hEurMDQu99nJRq8pTxO14,John Mayer,0jZFu2tihRJ65iYAo0oOtP,212320,2017-04-14,66,0.718,0.583,7,-7.884,1,0.0288,0.623,0.000681,0.0612,0.422,119.971
5Ua3GXyHwiSfpNTMjq6m2z,Touch,3e7awlrlDSwF3iM0WBjGMp,Little Mix,2GJLzxAajkFeyDPVH7X4Cs,213306,2016-11-18,0,0.607,0.718,4,-4.095,1,0.0978,0.032,0.0,0.403,0.551,101.821
3nQtkvFMNkRwxjKVAlGPcG,Torete,2kZThDGZcHl4klYYFk0v8n,Moonstar88,2CZhWHzzLkNUtfONjbKOy1,264202,2001-01-01,51,0.359,0.399,2,-8.174,1,0.0269,0.219,0.0,0.0738,0.311,88.235
0dPBlz8N0veeceejtuvpPz,ILYSB,49tQo2QULno7gxHutgccqF,LANY,2hVTFTbeg9QhXGZAY99oRa,211149,2017-06-30,0,0.629,0.623,5,-6.954,1,0.0734,0.492,0.0034,0.348,0.412,99.989
6mzF8HvHdVrzJNd8M1uFCS,Beautiful,6aLdhHUqgdKE86xbtNmY8g,Crush,7iUiSK1dCxUTOFq6BWrreS,227583,2016-12-17,69,0.416,0.41,10,-6.146,1,0.0292,0.843,0.0,0.107,0.219,110.252
12mGwph2YzDIlChtq3EdXP,Alone,64KEffDW9EtZ1y2vBYgq8T,Marshmello,2v4Crisjd4sT782Jvn7ISC,273802,2016-05-13,0,0.636,0.953,2,-3.74,1,0.0353,0.0244,0.0164,0.108,0.397,142.011
73sEFRISCOmunToMJtjuPS,Hate That I Love You,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,1YhbfKnjrFgnYyWz6cn9mN,218946,2007-03-31,53,0.641,0.722,8,-5.386,1,0.082,0.323,0.0,0.104,0.716,93.992
5abwHwUhywLGNli5NDcEN7,Magic,1XLjkBxFokuDTlHt0mQkRe,Thomas Gold,1VSUSJdUup4cSNAtbFDEBh,170502,2017-02-03,25,0.629,0.882,8,-5.231,1,0.0449,0.0502,0.000584,0.0971,0.436,105.004
0fg8CqpjdojMyXLNzM2PaJ,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),738wLrAtLtCtFOLvQBXOXp,Major Lazer,6H74dJOhawVj8dAv7ZBXKd,203180,2017-01-26,0,0.803,0.743,1,-3.602,0,0.0681,0.105,2.12e-06,0.099,0.674,108.005
3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,2v9rQe4F8fVSh5v8bAq0jF,220883,2017-01-27,78,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972
54LGxQGf5LPXNGjtzDZ5IE,So Good (feat. Ty Dolla $ign),1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,5YLRVHDVRw3QqWbeTGpC5B,166706,2017-03-17,52,0.726,0.576,0,-7.341,1,0.146,0.085,0.0,0.0458,0.783,82.055
61sQYdFNS6sEBYCyr1q5gn,I'll Make Love To You,6O74knDqdv3XaWtkII7Xjp,Boyz II Men,1IWhZEOwEoXbOB4a40XaR3,236773,1994-01-01,62,0.567,0.501,2,-8.038,1,0.0241,0.0995,0.0,0.0986,0.2,142.589
7MYmo0JJJDmu4MZTSAF9y3,On Bended Knee,6O74knDqdv3XaWtkII7Xjp,Boyz II Men,1IWhZEOwEoXbOB4a40XaR3,329800,1994-01-01,57,0.631,0.516,8,-8.225,1,0.0353,0.413,0.0,0.115,0.18,116.654
1sl5tSzfK1JrcQIcA8rYDy,I Miss You,4lDBihdpMlOalxy1jkUbPl,Grey,4dsvMcDXIeESumRXye4aCS,192320,2017-01-13,0,0.65,0.764,4,-5.219,1,0.0939,0.368,0.0,0.12,0.704,102.01
5fJHoiDbRO8f7wkGL0kotY,"Pag-Ibig - From ""Dangwa""",1tXFYQZSAswt4JLB42lpye,Sponge Cola,6ChgAzrMYdAVVm2fY2szVd,154709,2015,57,0.617,0.531,7,-10.1,1,0.0284,0.211,0.0,0.0874,0.647,91.068
4aWmUDTfIPGksMNLV2rQP2,Despacito (Featuring Daddy Yankee),4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,1HV4uCbhCicfl07dm2WvU0,228200,2017-01-13,0,0.66,0.786,2,-4.757,1,0.17,0.209,0.0,0.112,0.846,177.833
1C3wg8sCIPqpNQx0wAL4DC,The Way You Look at Me,4U78sK2D3zASSB6oSR38GQ,Christian Bautista,0qEwvzXNVsPFK7eftFej7Q,207786,2004-03-25,61,0.485,0.29,1,-8.444,1,0.0321,0.817,0.0,0.111,0.333,134.168
3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,6TqRKHLjDu5QZuC8u5Woij,228706,2003-12-02,80,0.609,0.444,7,-9.129,1,0.106,0.603,6.86e-06,0.104,0.166,118.402
1almCHdsfikRPfVB9VrEdT,Little Do You Know,58MLl9nC29IXbE4nEtuoP2,Alex & Sierra,3Yk19X5zgXDSrG8uqrPnXC,185200,2014-10-06,77,0.5,0.292,0,-8.554,1,0.0323,0.746,0.0,0.188,0.37,145.879
1KT0xdIjm7t053xByACrrg,美女と野獣,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,4oBtaJwfCFRuCQ5RXyTvoq,227928,2017-02-03,0,0.512,0.532,6,-6.821,1,0.0266,0.126,0.0,0.103,0.283,81.353
0CcQNd8CINkwQfe1RDtGV6,Believer,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,5GlPAy2PRJW06GVFhKwGTl,204346,2017-06-23,0,0.779,0.787,10,-4.305,0,0.108,0.0524,0.0,0.14,0.708,124.982
6wV12xIUb8oFY7lBy4KuQe,Sooner Or Later,5338fdSzGNOFD4cxAxDTeq,Aaron Carter,2YZnFxZ5UxCa75U63mcrTH,212564,2017-02-10,36,0.737,0.729,5,-6.817,0,0.0354,0.127,2.16e-05,0.077,0.436,111.937
0SGkqnVQo9KPytSri1H6cF,Bounce Back,0c173mlxpT3dSFRgMO8XPh,Big Sean,0XAIjjN5qxViVS0Y5fYkar,222360,2017-02-03,71,0.78,0.575,1,-5.628,0,0.139,0.106,0.0,0.129,0.273,81.502
3U7TJUjNz7pgPSfgeGQjsP,Forevermore,4BNWanhw4AjSXjBm9L1Jzy,Juris,7nEylzolYuExnVXy0TCPie,294716,2012-01-01,57,0.276,0.258,7,-10.434,1,0.041,0.898,0.0,0.155,0.3,74.698
6A3gHbGIWZp2AScLbDuxJI,Wait for You,4NagmapOfJiPOxJ9vQsrsf,Mikkel S. Eriksen,2eN15gJhV0knaQX34bMITU,261320,2007-03-20,35,0.764,0.487,0,-6.734,1,0.0281,0.25,0.0,0.184,0.352,116.027
7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,1uyf3l2d4XYwiEqAb7t7fX,220734,2010-10-05,82,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021
1F9SIR4geHCMuZcdkRzvPz,Jeepney,1tXFYQZSAswt4JLB42lpye,Sponge Cola,4Jfm8pzDGoeDqWKf6Q5qO6,322933,2013,58,0.446,0.739,2,-5.803,1,0.0367,0.449,0.0,0.52,0.27,85.344
5OGkKx8jP0A5KSULEc6XYZ,Realize,6aZyMrc4doVtZyKNilOmwu,Colbie Caillat,0gX4aTUhxNbdFTJBXX7OrH,244106,2007-01-01,57,0.693,0.594,1,-6.408,1,0.0325,0.13,0.0,0.115,0.192,123.932
6520aj0B4FSKGVuKNsOCOi,Chained To The Rhythm,6jJ0s89eD6GaHleKKya26X,Katy Perry,03ntx95u0wotf68NnE3aGw,237734,2017-06-09,0,0.448,0.801,0,-5.363,1,0.165,0.0733,0.0,0.146,0.462,189.798
4nDfc6F2uVcc6wdG7kBzWO,"Bom Bidi Bom - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,4RPo8gaqAbJksSE8JOIVLF,214760,2017-02-10,0,0.468,0.515,6,-6.578,1,0.0665,0.145,0.0,0.132,0.187,86.21
7qma5iUVCWjcUDnjbElqIh,Thinking Of You,6jJ0s89eD6GaHleKKya26X,Katy Perry,1vFFZPioAu0vrJRcGoyGX8,246410,2008,41,0.431,0.803,4,-4.459,1,0.0364,0.00167,0.0,0.331,0.309,147.048
4OjORl39ULsmkJHOPbOOPJ,You,7LVPSD4kabI5LiXIVPI8tn,Jona,3LPjvWtdccevwB0iRcdPov,266560,2017-02-27,47,0.319,0.411,9,-7.171,1,0.0321,0.288,0.0,0.0914,0.142,138.997
5aDpULK8MbJmHl42kR5KNI,Collide,0ekbDNE2eOq8QiaXM34wer,Howie Day,1MSfGxrYjkxUp8DL60o60T,249120,2003,56,0.636,0.625,11,-7.895,1,0.0277,0.222,5.35e-05,0.119,0.342,93.931
3UjJP4ludb74a29P5EHEIo,Thumbs,74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,0J19U0vehC7CoJJezsm9sv,216466,2016-10-14,0,0.721,0.722,8,-3.56,1,0.0577,0.025,0.0,0.0889,0.112,135.118
60LTEqwQF7J0mO093FPRdc,Does She Know,1DZGAZcaTA32eLJELEsjXY,Kiana V,0JxHUM5fNfidbMcevMDDpn,231578,2017-02-10,61,0.746,0.644,1,-7.498,1,0.209,0.154,0.0,0.0923,0.668,114.113
2EEeOnHehOozLq4aS0n6SL,iSpy (feat. Lil Yachty),4qBgvVog0wzW75IQ48mU7v,KYLE,15qLmAABocTCRBSbWWqL7K,253106,2016-12-02,72,0.746,0.653,7,-6.745,1,0.289,0.378,0.0,0.229,0.672,75.016
0t78xGJe3jXsih4qRMId7I,Best In Me,2yEkZBBjhzKzt6LF5XMaFi,Blue,4Kx60DeMOwNNnvQRbZMuHg,193240,2001-11-26,65,0.76,0.563,4,-6.975,0,0.028,0.106,0.0,0.0908,0.359,99.023
4T6HLdP6OcAtqC6tGnQelG,Everything,1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,3h4pyWRJIB9ZyRKXChbX22,212373,2007-04-30,71,0.686,0.688,6,-4.981,0,0.0254,0.39,1.03e-06,0.0924,0.493,123.125
02q0ZnV2L4XByzEvWZJqBC,Spring Day,3Nrfpe0tUJi4K4DXYWgMUX,BTS,64WayBZ9Mrx8iGOpME5vpI,274097,2017-02-13,0,0.539,0.846,8,-3.192,1,0.0354,0.0063,1.68e-06,0.13,0.46,106.992
6PXPSP15Wo3aEPR0KoZprx,Way Back Into Love,0dtmYDbYpwcdHPBI1OJatT,Hugh Grant,7uwHlqypgZPfdOimUPSZzv,277853,2009-12-14,21,0.281,0.675,10,-6.033,1,0.0353,0.0399,0.0,0.129,0.565,203.413
1qMTqzU9Uy8z7EzzaiwgsD,As Long as You Love Me,5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,1NoX73FALQVUQfiOgb3zwH,214333,1997,0,0.775,0.816,0,-5.534,1,0.0281,0.164,0.0,0.126,0.753,98.219
7KlTFTpy7dXLzr2NtLkvG6,Not Today,3Nrfpe0tUJi4K4DXYWgMUX,BTS,64WayBZ9Mrx8iGOpME5vpI,231859,2017-02-13,0,0.594,0.946,8,-3.408,1,0.126,0.00181,1.04e-06,0.923,0.665,110.024
4sPmO7WMQUAf45kwMOtONw,Hello,4dpARuHxo51G3z768sgnrY,Adele,0K4pIOOsfJ9lK8OjrZfXzd,295493,2016-06-24,0,0.481,0.451,5,-6.095,0,0.0347,0.336,0.0,0.0872,0.289,157.966
3eze1OsZ1rqeXkKStNfTmi,Juke Jam (feat. Justin Bieber & Towkio),1anyVhU62p31KFi8MEzkbf,Chance the Rapper,71QyofYesSsRMwFOTafnhB,219683,2016-05-27,63,0.505,0.397,5,-9.349,1,0.324,0.716,0.0,0.0853,0.558,95.063
